,P3,P3,P3,P3,P3,P3,P3,P5,P5,P5,P5,P5,P5,P6,P6,P6,P6,P6,P6,P7,P7,P7,P7,P7,P7,P7,P7,P7,P7,P7,P8,P8,P8,P8,P8,P8,P8,P8,P8,P8,P8,P12,P12,P12,P12,P12,P12,P12,P12,P13,P13,P13,P13,P13,P13,P14,P14,P14,P14,P14,P14
,easy,easy,easy,medium,medium,hard,hard,easy,easy,medium,medium,hard,hard,easy,easy,medium,medium,hard,hard,easy,easy,easy,easy,medium,medium,medium,medium,hard,hard,hard,easy,easy,easy,easy,medium,medium,medium,medium,hard,hard,hard,easy,easy,medium,medium,medium,hard,hard,hard,easy,easy,medium,medium,hard,hard,easy,easy,medium,medium,hard,hard
,dp,diagonal,heringbone,dp,heringbone,dp,heringbone,dp,dp-skate,dp,dp-skate,dp,dp-skate,dp,diagonal,dp,dp-skate,dp,dp-skate,dp,dp-kick,diagonal,dp-skate,dp,dp-kick,diagonal,dp-skate,dp,diagonal,dp-skate,dp,dp-kick,diagonal,dp-skate,dp,dp-kick,diagonal,dp-skate,dp,diagonal,dp-skate,dp,diagonal,dp,diagonal,heringbone,dp,diagonal,heringbone,dp,dp-skate,dp,dp-skate,dp,dp-skate,dp,dp-skate,dp,dp-skate,dp,dp-skate
9,0.014736785061167235,0.004863808425458233,0.003347345501803145,0.01918537948262301,0.0021264520639147433,0.016367006955447294,0.002203116075576831,0.005210673545791848,0.004456977895520051,0.006748926767699934,0.007136677758337117,0.004516544388215011,0.004350539355484439,0.015705737363559177,0.0035759698189746624,0.018201833402889868,0.007486139615722505,0.010902652971199987,0.009588046859974898,0.006080093895870613,0.002441817902467005,0.007307376925893212,0.011962963514189191,0.0054446269717625525,0.0012887244599250058,0.006093527019091994,0.012101166435199689,0.0067246979850237795,0.005569458365993729,0.005771506620887652,0.007362932890184355,0.0017648623879324042,0.009660309633061128,0.0030035708856072504,0.008878324092757052,0.0013020973232767854,0.011051267358149514,0.00985398080979668,0.007679048877517432,0.011013542843704796,0.006024872814982905,0.004774469221096942,0.004671140691598019,0.00972983352513408,0.003222516473155576,0.007554411649173069,0.010628722631420524,0.0028908497979800362,0.005579145078974019,0.010285844287580692,0.013448787139612126,0.007275917705087604,0.016561920728819575,0.008375908335622795,0.002138401115959046,0.010024682206660383,0.013552726673925273,0.005696413982485503,0.00903255932484874,0.004014779268132521,0.005810903363395352
10,0.016172005820690685,0.00522951191355895,0.003613572893192048,0.0211564075653405,0.00231823735297541,0.018138251705897362,0.0023935308540557914,0.005910717273808798,0.004733325443498752,0.008008684489494405,0.007944382133976623,0.004835547587620766,0.004867029422154743,0.017088885473210066,0.0041529176742312185,0.02045639564458643,0.008132071885847648,0.0117111763842869,0.009670748988743013,0.0064948397473009,0.002598337773446107,0.008189552650222096,0.013430598313202041,0.005831237101570774,0.0022161688383500744,0.006698457396912335,0.012782175230742173,0.007252704779390502,0.006187362525668392,0.0057342324262449835,0.008321710566194664,0.002022959409746111,0.010825440616745908,0.003506767590790856,0.009528650844196332,0.0011945046173257173,0.012371771143971193,0.010895494681371395,0.008206781980021463,0.012183326125615132,0.00670102664034574,0.0053612562420792915,0.004954798808280477,0.010890930374847688,0.0035806177015693256,0.00834996412124551,0.011729196428300372,0.003145574802570538,0.005787658771370361,0.011328878298388752,0.014283031297126617,0.008033120899338074,0.017349887747138245,0.009364775070580157,0.0024105355241992067,0.011225174210281439,0.014682179129051391,0.0063678402185898975,0.01013823523499246,0.004379910388259475,0.006473897836912778
11,0.017567363852756694,0.005619754465656843,0.0038769269953259663,0.023147866877926516,0.002546980766573283,0.019963659905621704,0.0026154711492005094,0.006689908965555554,0.004962387170273134,0.009278610980380835,0.008571688086328352,0.0051785016255042685,0.005309273024559597,0.0181614881036326,0.0043118978872812835,0.02285370204213437,0.008592851749023243,0.012635571341787,0.009339128737227186,0.006866524917675761,0.0027286258532121595,0.008957887632326512,0.014499580873440289,0.0063378298959923685,0.001980657302350086,0.007385360384524108,0.013729745827470007,0.007886951136729499,0.0068561717671342635,0.005568155538477823,0.00923755597728856,0.0022388382197748974,0.011849610709589722,0.0040685041635167216,0.0102823330155561,0.0017116597413039238,0.013682192138305724,0.011849633431701024,0.008756456978235088,0.013042807260932198,0.007311775942182837,0.006046021961651327,0.005150187858762841,0.011920740314017806,0.003918470268559819,0.00929188761329397,0.012842024027303677,0.0034210580768092237,0.005995854497398042,0.012355626594387959,0.014906271577088662,0.008613008149987058,0.017812571667202043,0.010237582744478927,0.0026974071681119035,0.01254978858930594,0.016055163091347746,0.007004845192185857,0.011234685365023275,0.004804345970489051,0.00726841942168718
12,0.018887212566440884,0.005881004232779267,0.004120132407031892,0.02503497806151421,0.0027838538344554923,0.021642753027759774,0.0028209691611049427,0.007459949327120062,0.005107726979188778,0.01056546184061886,0.009217568739080806,0.005457433348296651,0.005778931223473289,0.018913494738246512,0.004817287879053534,0.02499397422983876,0.009097391051048776,0.013406774123576633,0.008801895214068572,0.007191721812931699,0.0028354129259594465,0.009706821023969756,0.015831506479336066,0.006777863345966152,0.0027995734234000924,0.007995855099930066,0.014387214795265654,0.008367405240025149,0.007524285208595215,0.005331756181666005,0.010314953459882628,0.0026507635953419437,0.012990089535382223,0.004568467869591679,0.011007252235171931,0.0024210460636194704,0.014639717868438578,0.012690129976707055,0.009330307346252797,0.013935744023607163,0.007694297057058856,0.006746628010386639,0.005278088988411623,0.01302981712882777,0.004293068721223242,0.010067239429573603,0.013971008954292145,0.003677786609428494,0.006115604139869902,0.013375999259877038,0.015393958527931883,0.009118175474278784,0.018336612341409417,0.011122530788320215,0.002987504600363567,0.013824367501637893,0.017020239682446238,0.0076329424366952245,0.01204535556986473,0.005161767916116834,0.00790073657494884
13,0.02024138992619942,0.006121330263434126,0.004396393082763526,0.026963681236092565,0.0030275453065074375,0.02329965262567645,0.003058773718718231,0.008222077623080507,0.005199514085314933,0.011860923592336719,0.00985251898070928,0.005693406038461482,0.006253831271332652,0.01957226758121549,0.005013333254890742,0.027260027526929766,0.00932660568640456,0.014260470230324295,0.007929356514920492,0.00737561567205704,0.002866379280502849,0.010503556811705188,0.01678799078326923,0.007254156942444212,0.002750611992950125,0.008602779152788655,0.015139061484965547,0.008886288735060173,0.008148131230780063,0.005149197120788747,0.011502080448750568,0.0028078840552772317,0.013979518297598909,0.005277943049707924,0.011764053104278112,0.0023498762101621436,0.015726336256972742,0.013324606535053152,0.009772855605599559,0.014584674943697888,0.00790901935047522,0.007468269702435902,0.005356566283750954,0.01411034542572984,0.004649859172285356,0.010830991761499435,0.015041176045601842,0.003974899814650407,0.006250977257321549,0.014384970939276483,0.015796486067047647,0.009449339682553418,0.018779123572260626,0.011845945118396609,0.003299367257120744,0.015062629961146724,0.017966428794052074,0.008303236418425786,0.012894698660421422,0.00553271685473912,0.00855724386976272
14,0.021447771591496353,0.006323025945527381,0.004620003481962956,0.028898865423544272,0.0032796701419624914,0.024997820484906254,0.0032810021471464668,0.009008055342608252,0.005193105651172085,0.013108801991200413,0.01031176413144368,0.005854211129081347,0.006653822945417262,0.019984401017204438,0.005478057501840357,0.029281114898772397,0.009475256353616797,0.015006165320701629,0.006945322659544824,0.007627773379439822,0.0028569890320859713,0.011173891564101656,0.01798843926087953,0.0076274850691544355,0.003511963574390098,0.009124653273323752,0.015622345082007919,0.009245699900779511,0.008806625126898468,0.005016416033277902,0.012782402742002746,0.0031649860387933976,0.015045003761967674,0.005932174338058017,0.012514751841191806,0.002891673080337192,0.016556970133908628,0.013777431886942536,0.010191649097603008,0.015131256788535566,0.007820606744709113,0.008149742401524896,0.005404641153978291,0.015149135292069774,0.004954816622877745,0.011590938949250168,0.016060707498892195,0.004264419412726707,0.006384802694074685,0.015368295920122241,0.016295327526216007,0.009417086641106458,0.019203204676356483,0.012552015207331818,0.0039193113038175405,0.016134299712818857,0.018837106504388287,0.008831875871514502,0.013413119951173832,0.005898694011109945,0.009057000815470192
15,0.022647574408415343,0.006436739122899445,0.004846765591287583,0.030647436045436485,0.0035244005210127915,0.026577677866404303,0.0034945159872325163,0.00980508444757997,0.005233316972022865,0.014319483008166465,0.010793887623082882,0.006104842468506809,0.006970166239133727,0.020172316525253635,0.005589580504075375,0.03127859759435183,0.009476471827433804,0.015812592679405435,0.006060802827320419,0.007750588300849835,0.002979843543700705,0.011862885826392777,0.018829667731306128,0.008107425264212943,0.0035694272966700913,0.009564111598874216,0.016152031200450254,0.009551724487272652,0.00941042294548478,0.0047867374769218944,0.014310329762164042,0.0033208933263757477,0.01591097811932751,0.006454382120283989,0.013414980090424616,0.0031524444922900914,0.017450150061254336,0.014227540315230436,0.01061753737795416,0.015315379536738493,0.007556607870563826,0.008898356104677995,0.005434160409141396,0.016143297471661704,0.005269856786646358,0.012333157763903478,0.017164501731916363,0.004539214363553637,0.006586330996871377,0.016321612802458394,0.016953718199299875,0.009236060877365646,0.01960191362117697,0.013206834759933153,0.004080622865068645,0.017146723792813855,0.019683052592408386,0.00929152249579653,0.01403075437704919,0.006239029068317801,0.009316889708839501
16,0.0237003787683889,0.006538581763007917,0.005121484524578498,0.03232052334253293,0.003755521766796094,0.02808535314731463,0.0036983077998638506,0.0105336506902514,0.0052419218387556405,0.015542905826019401,0.0111428207571843,0.006397103007520511,0.007272161573998891,0.02024007598173065,0.005924765337825456,0.03317067146776312,0.009276274565954968,0.016447278426112544,0.005342855896390372,0.007909297153563134,0.0027588491351735393,0.012502851228198053,0.01987883439587907,0.008466225776489547,0.004232433366025079,0.009906968703725002,0.01662358539528783,0.009771001090213154,0.009978607864105916,0.004760864631039329,0.015808919197483763,0.0036085511202647467,0.016740662336570053,0.00705281373239621,0.014399139651191079,0.003070480713825783,0.018037923107556416,0.014728190430525437,0.01107326895633247,0.01563973092074424,0.0072495469915919665,0.009627654318283644,0.0054812270813505036,0.017131284362673575,0.005587370342776631,0.013318977324241345,0.018284179876720954,0.0048435185814907885,0.006814435790580927,0.01718343141800617,0.017726956014297794,0.00906863314342835,0.020095624718483633,0.01378938682012971,0.00434122363001569,0.01806542822810734,0.020234155157018534,0.00960776375978853,0.014455190864063456,0.006526251413634389,0.009482721473431651
17,0.024657421804580096,0.006621207812717016,0.0053471638686797465,0.03391386418934266,0.003966883779000058,0.029471604144350357,0.003932682853953026,0.011329617202461546,0.005285784561350632,0.01669577002226984,0.01142240561105155,0.00669931258817499,0.007472559037787594,0.020130980034296413,0.006063866025975077,0.03497743209273766,0.009001543000850936,0.017206647352100573,0.004955159102717566,0.007912086880988897,0.0027148619492370464,0.01311391997432579,0.020818316399173364,0.008786977256409671,0.004683666190650082,0.010194429580438702,0.017117870842261046,0.009968190073184294,0.010399146325605577,0.004801306023441517,0.017319157080577168,0.003751563411640143,0.017396964690276243,0.007556244651002167,0.015387325768742924,0.0034597943744851764,0.01863633305582896,0.015094762173129604,0.01163610993187998,0.015825013216119333,0.006783668083965261,0.010328941053384152,0.0055368260356605525,0.01797183465344455,0.005867547184058641,0.01416137259971867,0.01935258824422591,0.005088749860250283,0.007064258146053654,0.017951959227502874,0.01871039687842233,0.008887349007014404,0.020582106295019102,0.014302204631213358,0.004544531438155474,0.018908009724477287,0.02052421624228805,0.009868230371853226,0.015023861321145002,0.0068748382212935714,0.009513776112838058
18,0.025532054367951813,0.006691586873654615,0.005563160058805423,0.03540481063997594,0.004152889693248083,0.030723219010368535,0.0041084169823624485,0.012118401867471776,0.005358169267818301,0.017801314882299673,0.011566780835001525,0.00692359097234834,0.0076206183155619655,0.019947496364493625,0.006250103855546102,0.03640529898708013,0.008523752144136918,0.017740299813474095,0.005319675910524288,0.007877017446912297,0.002774039363979622,0.013747036285633757,0.021402602984940094,0.009070425704659808,0.0050157167516950985,0.010423296914560884,0.017601136387193586,0.010185025749451371,0.010734290118008607,0.004855479268254804,0.018793620392384348,0.0036170195135049586,0.017925504220722636,0.008010315735638462,0.016516159156439742,0.003658392413170495,0.01909848495267633,0.015661683434572693,0.012352401978707492,0.01600181839708349,0.006279614338814304,0.011028432142729722,0.0055909380610642215,0.018782615934209865,0.006172414634521831,0.014944631523947784,0.02038505910497445,0.00534320233080082,0.007287740496801296,0.018659153035837196,0.019755478606545716,0.00868504590305567,0.02100730692534957,0.014875866936111176,0.004680980204210844,0.01963804908770081,0.02060149465336433,0.010101625360721315,0.015313056272253687,0.007213635065136815,0.009438815313589114
19,0.026398902689056,0.006791190583027078,0.005757527423212294,0.03671579246010835,0.0043040809259095,0.031947153300870106,0.004285404769963164,0.012819028184453284,0.005528471417889376,0.018820818695849468,0.011647792409170044,0.007228873760704949,0.00766939713225772,0.019760799875197896,0.006435073708180104,0.03794462688011181,0.008144481013548244,0.018260818357964895,0.006509280406801059,0.007753511701625196,0.0027204271254057384,0.014320935627694733,0.022154124571954616,0.009392799014679501,0.00538349228928503,0.010570411862281855,0.01809904414483017,0.010418875987875411,0.011035651584225072,0.005171481931807974,0.02028987135651659,0.003759465606705379,0.018161898836047588,0.008428132287003618,0.01769738952796169,0.003863267291963904,0.01935994787396084,0.016195118620113535,0.013211808228218679,0.015973152452998615,0.005815235542238052,0.011710127695703624,0.005678072390761963,0.019547838868793927,0.006459601570784469,0.015772566500599935,0.021373281359125612,0.005570197573538914,0.007483431801669631,0.01929285704388718,0.02082276646998739,0.008439271660798654,0.02159176140336012,0.015508779402750267,0.004735193923099925,0.02027756029910796,0.02050762411214067,0.01018618623649975,0.01578780670078347,0.007574815428783151,0.009314806389915659
20,0.027113178505658177,0.00687068663425984,0.005939509521178462,0.037906834132910586,0.004457374656772291,0.03298015861764015,0.004470264921391065,0.013572335190729597,0.005717488156845583,0.019695818730070775,0.011622211831807408,0.0075390376205274135,0.007682607284974046,0.019641636327216137,0.0067036773526426875,0.03935955729703358,0.007754315004580642,0.018605209261333796,0.008022415384499822,0.007675842122714301,0.0026231232265384852,0.014798792424674943,0.022591242569124398,0.009775018782265067,0.005598943423365088,0.010752025275091904,0.01846258740422498,0.010672194288048236,0.011218880108324572,0.005452356593649194,0.021485762326325746,0.0036741005175950385,0.018448163941857432,0.008853572479839701,0.018824520339929273,0.004117321317350231,0.019660970744185734,0.016855388783569954,0.014141945681245768,0.01607810153573717,0.005359022946242207,0.012378318168068168,0.0057768215061481795,0.020250186205142195,0.006791463635615704,0.016812802710476908,0.022352196176682285,0.00575872260028858,0.00768503230006759,0.01986174573986536,0.02178066387352985,0.008441113098348683,0.022034668984530756,0.01614726684431334,0.004719081892832187,0.020830913350094217,0.02005806336593997,0.010411297159141391,0.016193606663374743,0.007947824928796143,0.009055231666819255
21,0.027721593239212666,0.007003341661838629,0.006010502473609603,0.038870896220265,0.004579169430271963,0.033933401868350116,0.0046343298361903205,0.01418296076741532,0.0059047732358489275,0.020546748648472835,0.011520692207045085,0.007875625690232101,0.0076061315267216476,0.019638608909432753,0.006926589860889209,0.04062606304962,0.0072299194274695775,0.01889108359926782,0.009849826274409097,0.007558502530630077,0.002545455917223914,0.01528377668509722,0.023129977135182098,0.010235809093289758,0.005852607838764956,0.010927133209029789,0.018740789054514373,0.01105973839351229,0.011395626750095296,0.005810937249212913,0.022632238486037556,0.003509101209016533,0.018588263598294536,0.009194517322340274,0.02007441618281442,0.0044309618230664516,0.01991704428825383,0.017641646769558615,0.015304362012318835,0.016256770736830916,0.00494898696534565,0.012966551144494763,0.00586603972670395,0.020923607053129543,0.007099227422088801,0.017631724726855057,0.023308939151371052,0.005978494903474423,0.007835100517173942,0.020334018694357747,0.022542446619412092,0.008613673483440562,0.02231373224227927,0.01679006653273634,0.0045423777518524625,0.021331387315813646,0.01955350517564129,0.010614338532281302,0.016725923189456385,0.008292120792039684,0.008791952710656829
22,0.028234580873499195,0.007117500226213048,0.006044936701294111,0.0397278254823975,0.004711628250206939,0.03479952342939737,0.004823326948454879,0.014810282643856627,0.006169574988664159,0.02123513836823867,0.011310995945699988,0.008236792149382213,0.007484436495386715,0.01974476134265507,0.007230699720180233,0.041681101197223944,0.006852638637335934,0.019161997980925084,0.011627379617726183,0.007464838329683163,0.00248880581562505,0.015692616476428212,0.023415889407952948,0.010862166964595141,0.006052704574660117,0.01105210337327951,0.01898271143439219,0.011571663555724929,0.011480865612670905,0.006387385128026764,0.02349883820887462,0.003384388836673034,0.018631778684830062,0.009628253694831947,0.02123234666889381,0.004840439091187987,0.01996550772819723,0.018222085671603046,0.01639424548386651,0.01657163036174734,0.004762070282652756,0.01355241699981777,0.0059952666321509305,0.02151367315187677,0.007459763485550597,0.018435997654617373,0.024261286743223125,0.0061131020296159135,0.007961241781631021,0.020674063601733263,0.023018320092489913,0.008972510678947396,0.022502253956917514,0.017443638227171473,0.004262075834753231,0.021604403489231115,0.018842583637896256,0.010822461862511885,0.01723825432149468,0.008621533890268365,0.008451233348193709
