,participant,intensity,subtech,start_frame,stop_frame,cycle_time,cycle_distance,cycle_speed
0,P5,easy,dp,12973,13251,1.1583333333333334,3.5746898474372943,11.109827439517346
1,P5,easy,dp,13251,13541,1.2083333333333333,5.32217947380002,15.856424363321441
2,P5,easy,dp,13541,13805,1.1,5.789419106969524,18.947189804627534
3,P5,easy,dp,13805,14046,1.0041666666666667,4.574708828523478,16.400615883171305
4,P5,easy,dp,14046,14364,1.325,6.154336650341064,16.721216559417233
5,P5,easy,dp,14364,14603,0.9958333333333333,4.651609853293648,16.815861561697538
6,P5,easy,dp,14603,14892,1.2041666666666666,5.55683198809001,16.612812587231033
7,P5,easy,dp,14892,15190,1.2416666666666667,5.355217069923428,15.526535397361885
8,P5,easy,dp,15190,15509,1.3291666666666666,5.240203155583025,14.192901336751516
9,P5,easy,dp,15509,15816,1.2791666666666666,5.44501644464959,15.324085368655524
10,P5,easy,dp,15816,16104,1.2,5.992477586142985,17.977432758428954
11,P5,easy,dp,16104,16406,1.2583333333333333,7.016199355059735,20.0728352409656
12,P5,easy,dp,16406,16766,1.5,9.47562529130935,22.741500699142442
13,P5,easy,dp,16766,17083,1.3208333333333333,8.466867007582874,23.07688673360127
14,P5,easy,dp,17083,17407,1.35,10.424524626640734,27.798732337708625
15,P5,easy,dp,17407,17717,1.2916666666666667,8.733382048855153,24.34078093616404
16,P5,easy,dp,17717,18054,1.4041666666666666,8.821285313156421,22.61599558031795
17,P5,easy,dp,18054,18368,1.3083333333333333,11.088751525719138,30.511723943380048
18,P5,easy,dp,18368,18661,1.2208333333333334,7.232674426608992,21.32774984501764
19,P5,easy,dp,18661,19039,1.575,13.22902837503265,30.23777914293177
20,P5,easy,dp,19039,19339,1.25,9.29124062814997,26.758773009071913
21,P5,easy,dp,19339,19705,1.525,11.462722814766778,27.059542382400263
22,P5,easy,dp,19705,19984,1.1625,9.821723225197871,30.415659019967602
23,P5,easy,dp,19984,20340,1.4833333333333334,9.97944627871208,24.2197797326046
24,P5,easy,dp,20340,20625,1.1875,10.118335818065626,30.67453384845158
25,P5,easy,dp,20625,20977,1.4666666666666666,12.40064313033249,30.437942228997933
26,P5,easy,dp,20977,21266,1.2041666666666666,10.25764197078119,30.666445199844112
27,P5,easy,dp,21266,21569,1.2625,9.714611027881533,27.70106906960279
28,P5,easy,dp,21569,21882,1.3041666666666667,9.197539274923388,25.388734611929095
29,P5,easy,dp,21882,22132,1.0416666666666667,7.161534121000931,24.750261922179217
30,P5,easy,dp,22132,22443,1.2958333333333334,10.6729185153807,29.65080899449815
31,P5,easy,dp,22443,22762,1.3291666666666666,8.665674262532676,23.47066634115433
32,P5,easy,dp,22762,23040,1.1583333333333334,6.64239397709262,20.643987036719512
33,P5,easy,dp,23040,23372,1.3833333333333333,9.646383095990545,25.103840346192264
34,P5,easy,dp,23372,23618,1.025,5.344736242035631,18.771756557393438
35,P5,easy,dp,23618,23880,1.0916666666666666,4.707695145809234,15.52461299992053
36,P5,easy,dp,23880,24153,1.1375,5.115214666069919,16.188811250858645
37,P5,easy,dp,24153,24428,1.1458333333333333,4.523094855734219,14.210741655834056
38,P5,easy,dp,24428,24697,1.1208333333333333,3.325770807946812,10.682029658238088
39,P5,easy,dp,24697,24952,1.0625,3.296465522634309,11.16920082963154
40,P5,easy,dp,24952,25218,1.1083333333333334,3.882475642273337,12.610747950842718
41,P5,easy,dp,25218,25493,1.1458333333333333,3.201016199356751,10.057010895433576
42,P5,easy,dp,25493,25780,1.1958333333333333,4.1761382781726395,12.572067847878609
43,P5,easy,dp,25780,26085,1.2708333333333333,5.122449834413357,14.5108087112562
44,P5,easy,dp,26085,26396,1.2958333333333334,7.09347836107844,19.706640848783834
45,P5,easy,dp,26396,26708,1.3,12.208832071401218,33.80907342849568
46,P5,easy,dp,26708,27025,1.3208333333333333,12.154169360165092,33.12682122139634
47,P5,easy,dp,27025,27338,1.3041666666666667,12.282767935622154,33.90514855072697
48,P5,easy,dp,27338,27629,1.2125,11.102239443446296,32.96335010012921
0,P5,easy,dp,31499,31801,1.2583333333333333,11.08069030696273,31.70104776561523
1,P5,easy,dp,31801,32094,1.2208333333333334,10.437795659033682,30.77902883756007
2,P5,easy,dp,32094,32364,1.125,8.40369821082621,26.891834274643873
3,P5,easy,dp,32364,32613,1.0375,4.809096556893047,16.686985643195147
4,P5,easy,dp,32613,32879,1.1083333333333334,3.6814544060357592,11.957806792537202
5,P5,easy,dp,32879,33157,1.1583333333333334,3.5832354486134212,11.136386430223006
6,P5,easy,dp,33157,33459,1.2583333333333333,3.5684526045350897,10.209082948073899
7,P5,easy,dp,33459,33788,1.3708333333333333,5.750819709345812,15.102456622719702
8,P5,easy,dp,33788,34059,1.1291666666666667,5.665972991118103,18.06420909345403
0,P5,easy,dp,37616,37936,1.3333333333333333,8.525147332640941,23.01789779813054
1,P5,easy,dp,37936,38292,1.4833333333333334,8.73222184692425,21.192808077928518
2,P5,easy,dp,38292,38560,1.1166666666666667,5.767883039039629,18.59496621541134
3,P5,easy,dp,38560,38923,1.5125,8.983078624986938,21.38121193385321
4,P5,easy,dp,38923,39188,1.1041666666666667,7.4309941479091615,24.227845070918924
5,P5,easy,dp,39188,39503,1.3125,7.286815399182176,19.986693666328254
6,P5,easy,dp,39503,39813,1.2916666666666667,7.192794392967639,20.047014050077546
7,P5,easy,dp,39813,40120,1.2791666666666666,7.2624045740961,20.43881938768414
8,P5,easy,dp,40120,40435,1.3125,7.521991557129513,20.631748270983806
9,P5,easy,dp,40435,40756,1.3375,9.297500129050984,25.025047076324146
10,P5,easy,dp,40756,41077,1.3375,7.72572944631611,20.794486734009716
11,P5,easy,dp,41077,41443,1.525,9.497322015560716,22.419907708864642
12,P5,easy,dp,41443,41708,1.1041666666666667,7.791833455138995,25.404317378264494
13,P5,easy,dp,41708,42023,1.3125,7.726781542139907,21.193457944155174
0,P5,easy,dp-skate,27892,28160,1.1166666666666667,9.433792223244598,30.413419704788556
1,P5,easy,dp-skate,28160,28435,1.1458333333333333,7.1287245639859815,22.39715644830505
2,P5,easy,dp-skate,28435,28734,1.2458333333333333,8.573141969808232,24.7732262940278
3,P5,easy,dp-skate,28734,29015,1.1708333333333334,8.840021437792643,27.18070648488556
4,P5,easy,dp-skate,29015,29273,1.075,7.262719557100041,24.321665493544327
5,P5,easy,dp-skate,29273,29530,1.0708333333333333,8.94101507594499,30.058509827301442
6,P5,easy,dp-skate,29530,29770,1.0,6.666222194232578,23.99839989923728
7,P5,easy,dp-skate,29770,30028,1.075,6.4446829841565645,21.582194179501055
8,P5,easy,dp-skate,30028,30247,0.9125,6.726159154029146,26.536079950142387
9,P5,easy,dp-skate,30247,30541,1.225,7.17908575545156,21.09772140377601
10,P5,easy,dp-skate,30541,30830,1.2041666666666666,9.624524244872768,28.77366417844316
11,P5,easy,dp-skate,30830,31181,1.4625,12.390752829041595,30.500314656102393
0,P5,medium,dp,1422,1697,1.1458333333333333,6.239267828693123,19.602645105421303
1,P5,medium,dp,1697,2013,1.3166666666666667,6.5307246298123385,17.856158481512217
2,P5,medium,dp,2013,2240,0.9458333333333333,5.06254182175268,19.26888164755205
3,P5,medium,dp,2240,2520,1.1666666666666667,6.377719074265099,19.679818857732304
4,P5,medium,dp,2520,2801,1.1708333333333334,4.830249935484165,14.851729338997574
5,P5,medium,dp,2801,3061,1.0833333333333333,5.968574361362597,19.83403172391263
6,P5,medium,dp,3061,3322,1.0875,4.801665396460636,15.895168208973141
7,P5,medium,dp,3322,3615,1.2208333333333334,7.056845254955528,20.809263823486607
8,P5,medium,dp,3615,3898,1.1791666666666667,8.203926737600987,25.04661731903623
9,P5,medium,dp,3898,4170,1.1333333333333333,7.224646994901131,22.948878689685948
10,P5,medium,dp,4170,4463,1.2208333333333334,9.832090176061996,28.992921201766432
11,P5,medium,dp,4463,4751,1.2,10.25752099899617,30.772562996988512
12,P5,medium,dp,4751,4999,1.0333333333333334,8.306041270582588,28.937176039449014
13,P5,medium,dp,4999,5331,1.3833333333333333,10.851087637280004,28.238975056053988
14,P5,medium,dp,5331,5615,1.1833333333333333,11.18709902110728,34.033991388157354
15,P5,medium,dp,5615,5914,1.2458333333333333,11.09777841963064,32.06849683799623
16,P5,medium,dp,5914,6172,1.075,8.789237029871085,29.433724007010145
17,P5,medium,dp,6172,6464,1.2166666666666666,8.758235964361516,25.91478038769983
18,P5,medium,dp,6464,6789,1.3541666666666667,14.067002356628649,37.396584726545086
19,P5,medium,dp,6789,7079,1.2083333333333333,11.747350346835871,34.99900241264205
20,P5,medium,dp,7079,7389,1.2916666666666667,11.771867113378756,32.80933285793305
21,P5,medium,dp,7389,7669,1.1666666666666667,9.368473186215004,28.908431546034866
22,P5,medium,dp,7669,7930,1.0875,12.03172935318034,39.829173031217685
23,P5,medium,dp,7930,8244,1.3083333333333333,11.304947007760378,31.10660577931518
24,P5,medium,dp,8244,8502,1.075,8.67421529127876,29.04853492893352
25,P5,medium,dp,8502,8815,1.3041666666666667,12.913618944005734,35.646539193677164
26,P5,medium,dp,8815,9077,1.0916666666666666,8.206098925211624,27.06133386023986
27,P5,medium,dp,9077,9364,1.1958333333333333,10.030308708426787,30.195772557772628
28,P5,medium,dp,9364,9602,0.9916666666666667,7.630171903063509,27.69944758086921
29,P5,medium,dp,9602,9850,1.0333333333333334,6.832021964831021,23.80188297425001
30,P5,medium,dp,9850,10084,0.975,6.284701715967065,23.20505248972455
31,P5,medium,dp,10084,10312,0.95,4.200397759399268,15.917296772460384
32,P5,medium,dp,10312,10530,0.9083333333333333,3.6983109211901186,14.657525852790194
33,P5,medium,dp,10530,10748,0.9083333333333333,4.6796355008522035,18.546812260258275
34,P5,medium,dp,10748,10974,0.9416666666666667,4.397124281295738,16.810245039997863
35,P5,medium,dp,10974,11196,0.925,2.998090383832182,11.66824365599552
36,P5,medium,dp,11196,11428,0.9666666666666667,3.938912292750641,14.669052676450661
37,P5,medium,dp,11428,11671,1.0125,4.288509786294831,15.248034795714958
38,P5,medium,dp,11671,11948,1.1541666666666666,7.004762750722069,21.848790673732378
39,P5,medium,dp,11948,12271,1.3458333333333334,9.38802282331841,25.11223442522324
40,P5,medium,dp,12271,12546,1.1458333333333333,11.84118822827552,37.20286046992746
41,P5,medium,dp,12546,12835,1.2041666666666666,13.006954075087513,38.88584194074606
42,P5,medium,dp,12835,13122,1.1958333333333333,9.823326374490119,29.572661977559104
43,P5,medium,dp,13122,13391,1.1208333333333333,11.252724636963315,36.14258024660336
44,P5,medium,dp,13391,13634,1.0125,8.36930492639572,29.757528627184783
0,P5,medium,dp,16458,16714,1.0666666666666667,9.261087113070428,31.256169006612694
1,P5,medium,dp,16714,16983,1.1208333333333333,12.009645940550454,38.57373268637767
2,P5,medium,dp,16983,17241,1.075,9.392967396224448,31.45551872224001
3,P5,medium,dp,17241,17486,1.0208333333333333,8.457615992646295,29.82604170467918
4,P5,medium,dp,17486,17716,0.9583333333333334,6.968644671746857,26.17786520169254
5,P5,medium,dp,17716,17932,0.9,4.251740960731441,17.006963842925764
6,P5,medium,dp,17932,18162,0.9583333333333334,4.708297784598595,17.68682298214429
7,P5,medium,dp,18162,18406,1.0166666666666666,4.612232169347328,16.331838501295458
8,P5,medium,dp,18406,18669,1.0958333333333334,7.287838863652776,23.94179763572623
9,P5,medium,dp,18669,18896,0.9458333333333333,7.60591566605721,28.949388261997484
0,P5,medium,dp,21875,22135,1.0833333333333333,8.551247473257199,28.41645314190085
1,P5,medium,dp,22135,22402,1.1125,6.993205786902442,22.62969962503262
2,P5,medium,dp,22402,22679,1.1541666666666666,9.080595007544105,28.323588759993168
3,P5,medium,dp,22679,22938,1.0791666666666666,7.198788085159798,24.014489982926897
4,P5,medium,dp,22938,23205,1.1125,7.208177306980835,23.325337802364945
5,P5,medium,dp,23205,23475,1.125,9.295821351526303,29.746628324884167
6,P5,medium,dp,23475,23749,1.1416666666666666,7.391979869173251,23.30901681374339
7,P5,medium,dp,23749,24019,1.125,9.310625949055982,29.794003036979145
8,P5,medium,dp,24019,24282,1.0958333333333334,7.491497372706299,24.610850684480006
9,P5,medium,dp,24282,24550,1.1166666666666667,9.595738160363997,30.935514069233182
10,P5,medium,dp,24550,24820,1.125,7.632746899380488,24.424790078017566
11,P5,medium,dp,24820,25089,1.1208333333333333,9.804168381631953,31.4899683335688
0,P5,medium,dp-skate,13879,14133,1.0583333333333333,7.748366088947172,26.356646853741562
1,P5,medium,dp-skate,14133,14383,1.0416666666666667,7.685134326564681,26.559824232607536
2,P5,medium,dp-skate,14383,14642,1.0791666666666666,10.234066488447567,34.13989747497567
3,P5,medium,dp-skate,14642,14878,0.9833333333333333,8.253030023889197,30.214482799323168
4,P5,medium,dp-skate,14878,15100,0.925,5.942256169917755,23.126618607247476
5,P5,medium,dp-skate,15100,15305,0.8541666666666666,7.4431798627242935,31.370280006798975
6,P5,medium,dp-skate,15305,15483,0.7416666666666667,5.323606018660658,25.840424719791056
7,P5,medium,dp-skate,15483,15775,1.2166666666666666,9.50980033293644,28.13858728649687
8,P5,medium,dp-skate,15775,16003,0.95,6.034907839230833,22.869124443401052
9,P5,medium,dp-skate,16003,16276,1.1375,10.559463374717895,33.4189610100962
0,P5,hard,dp,1277,1478,0.8375,3.3266274580291775,14.299532953916465
1,P5,hard,dp,1478,1661,0.7625,4.232844603766716,19.984577801390397
2,P5,hard,dp,1661,1842,0.7541666666666667,4.832644575991146,23.06853543456547
3,P5,hard,dp,1842,2030,0.7833333333333333,5.056324051569773,23.237574364661086
4,P5,hard,dp,2030,2214,0.7666666666666667,5.395944079650045,25.33747654792195
5,P5,hard,dp,2214,2398,0.7666666666666667,5.382329268973436,25.273546132570917
6,P5,hard,dp,2398,2584,0.775,5.2431203702667055,24.355139784464697
7,P5,hard,dp,2584,2778,0.8083333333333333,6.695728270495061,29.820150647978004
8,P5,hard,dp,2778,2972,0.8083333333333333,4.570689759770458,20.3560616105241
9,P5,hard,dp,2972,3151,0.7458333333333333,4.545575763143361,21.940656197518795
10,P5,hard,dp,3151,3321,0.7083333333333334,4.6311596867426745,23.537188054974532
11,P5,hard,dp,3321,3535,0.8916666666666667,4.831832280780119,19.507958367261786
12,P5,hard,dp,3535,3740,0.8541666666666666,7.26288323149018,30.610395668329346
13,P5,hard,dp,3740,3936,0.8166666666666667,6.050011254576977,26.66943736711484
14,P5,hard,dp,3936,4120,0.7666666666666667,6.479649092009964,30.426178345090268
15,P5,hard,dp,4120,4303,0.7625,6.83703526926468,32.27977307456111
16,P5,hard,dp,4303,4486,0.7625,7.151727212918004,33.76553175935058
17,P5,hard,dp,4486,4689,0.8458333333333333,7.197239001534103,30.632583730667317
18,P5,hard,dp,4689,4869,0.75,7.281441116613445,34.95091735974454
19,P5,hard,dp,4869,5053,0.7666666666666667,7.367567326065121,34.59553353108839
20,P5,hard,dp,5053,5236,0.7625,10.24180516043987,48.35475223289644
21,P5,hard,dp,5236,5426,0.7916666666666666,7.771579564979538,35.3402354954859
22,P5,hard,dp,5426,5622,0.8166666666666667,7.609015618768192,33.54178313579448
23,P5,hard,dp,5622,5823,0.8375,7.765718368637129,33.38099836070886
24,P5,hard,dp,5823,6019,0.8166666666666667,10.634233848700285,46.877439006515544
25,P5,hard,dp,6019,6221,0.8416666666666667,7.870574279539149,33.66423850258329
26,P5,hard,dp,6221,6432,0.8791666666666667,7.918927693737261,32.426320035018925
27,P5,hard,dp,6432,6646,0.8916666666666667,10.817755420328446,43.67542375310176
28,P5,hard,dp,6646,6869,0.9291666666666667,10.754063960981,41.66596978604298
29,P5,hard,dp,6869,7074,0.8541666666666666,7.971645118882838,33.597567720559866
30,P5,hard,dp,7074,7285,0.8791666666666667,11.012013356577203,45.0918461615294
31,P5,hard,dp,7285,7501,0.9,7.75620958194997,31.02483832779988
32,P5,hard,dp,7501,7720,0.9125,10.24942669468534,40.43609435711477
33,P5,hard,dp,7720,7954,0.975,9.863271104094505,36.418231768964326
34,P5,hard,dp,7954,8165,0.8791666666666667,7.14357937568832,29.251434031254544
35,P5,hard,dp,8165,8373,0.8666666666666667,9.395693313625628,39.02826453352184
36,P5,hard,dp,8373,8592,0.9125,6.765176966683942,26.69001323842432
37,P5,hard,dp,8592,8803,0.8791666666666667,8.863127462477962,36.29261671839318
38,P5,hard,dp,8803,9005,0.8416666666666667,6.252905479631698,26.74510066535538
39,P5,hard,dp,9005,9197,0.8,7.770754580874552,34.968395613935485
40,P5,hard,dp,9197,9559,1.5083333333333333,9.823117400722662,23.44523048128282
41,P5,hard,dp,9559,9753,0.8083333333333333,4.231041032213156,18.84339923624828
42,P5,hard,dp,9753,9938,0.7708333333333334,3.9914522415988896,18.641160739142922
43,P5,hard,dp,9938,10128,0.7916666666666666,3.696167653255584,16.807836065330655
44,P5,hard,dp,10128,10317,0.7875,3.560576628174548,16.276921728797937
45,P5,hard,dp,10317,10516,0.8291666666666667,4.6268316797937095,20.088354629858113
46,P5,hard,dp,10516,10724,0.8666666666666667,3.828574404717525,15.903309065749719
47,P5,hard,dp,10724,10955,0.9625,6.372792939444581,23.835900864416097
48,P5,hard,dp,10955,11261,1.275,10.231191697994955,28.888070676691644
49,P5,hard,dp,11261,11568,1.2791666666666666,12.419842319039494,34.953562748046004
50,P5,hard,dp,11568,11872,1.2666666666666666,12.937856880509111,36.77075113407852
0,P5,hard,dp,12474,12674,0.8333333333333334,6.288384124765004,27.165819418984817
1,P5,hard,dp,12674,12867,0.8041666666666667,6.005158757735389,26.883197754836143
0,P5,hard,dp,15185,15456,1.1291666666666667,12.198489625544791,38.89112559583284
1,P5,hard,dp,15456,15718,1.0916666666666666,9.797401365369144,32.30898770869825
2,P5,hard,dp,15718,15951,0.9708333333333333,9.771351338277102,36.23368049901895
3,P5,hard,dp,15951,16142,0.7958333333333333,6.768816093778787,30.61914714672708
4,P5,hard,dp,16142,16323,0.7541666666666667,6.077597010156928,29.011291805389973
5,P5,hard,dp,16323,16500,0.7375,5.185903641815251,25.314241505810042
6,P5,hard,dp,16500,16685,0.7708333333333334,4.41160776744661,20.603400600399304
7,P5,hard,dp,16685,16875,0.7916666666666666,5.171356421659787,23.516062885863455
8,P5,hard,dp,16875,17075,0.8333333333333334,3.864177620572436,16.69324732087292
9,P5,hard,dp,17075,17281,0.8583333333333333,4.658738997478477,19.5395655039874
10,P5,hard,dp,17281,17556,1.1458333333333333,9.803934744767101,30.802180434468276
0,P5,hard,dp,20152,20342,0.7916666666666666,5.754164796636826,26.166307285759043
1,P5,hard,dp,20342,20524,0.7583333333333333,5.955295566020144,28.271293236491235
2,P5,hard,dp,20524,20700,0.7333333333333333,6.124287045956529,30.064681861968417
3,P5,hard,dp,20700,20882,0.7583333333333333,6.225252248775565,29.552845840341146
4,P5,hard,dp,20882,21068,0.775,6.4060924322419535,29.757332588478754
5,P5,hard,dp,21068,21256,0.7833333333333333,8.63664099647317,39.69179691996181
6,P5,hard,dp,21256,21443,0.7791666666666667,6.404356552280568,29.590182145296314
7,P5,hard,dp,21443,21628,0.7708333333333334,6.418222291337038,29.9748327552173
8,P5,hard,dp,21628,21805,0.7375,6.392582612186886,31.204471056098697
9,P5,hard,dp,21805,21989,0.7666666666666667,6.39787124096628,30.042178001059053
10,P5,hard,dp,21989,22176,0.7791666666666667,6.362848398064468,29.398401154693584
11,P5,hard,dp,22176,22373,0.8208333333333333,6.2838794905216115,27.55975573507956
12,P5,hard,dp,22373,22562,0.7875,6.279780663482194,28.707568747347175
13,P5,hard,dp,22562,22757,0.8125,8.537981394153466,37.829825254095354
14,P5,hard,dp,22757,22954,0.8208333333333333,6.275123559332362,27.52135408763026
15,P5,hard,dp,22954,23154,0.8333333333333334,6.254186878850556,27.0180873166344
16,P5,hard,dp,23154,23352,0.825,6.302909022711675,27.503603008196404
17,P5,hard,dp,23352,23560,0.8666666666666667,8.529951991834881,35.43210827377566
18,P5,hard,dp,23560,23757,0.8208333333333333,6.348183683416538,27.841780215593346
19,P5,hard,dp,23757,23977,0.9166666666666666,8.54064396463022,33.541438115638684
0,P5,hard,dp-skate,12073,12267,0.8083333333333333,9.325576433145486,41.53246411462732
0,P5,hard,dp-skate,13072,13295,0.9291666666666667,8.23831981513982,31.91887139139374
1,P5,hard,dp-skate,13295,13522,0.9458333333333333,8.425172912098375,32.067618484814965
2,P5,hard,dp-skate,13522,13752,0.9583333333333334,6.368396755698775,23.92302085619018
3,P5,hard,dp-skate,13752,13982,0.9583333333333334,8.268982014941482,31.06261069960626
4,P5,hard,dp-skate,13982,14201,0.9125,7.765817025542106,30.63774388159078
5,P5,hard,dp-skate,14201,14448,1.0291666666666666,7.676611924648132,26.85260203601614
6,P5,hard,dp-skate,14448,14708,1.0833333333333333,8.264352166325438,27.463077968096844
7,P5,hard,dp-skate,14708,14908,0.8333333333333334,8.931275301055415,38.58310930055939
0,P6,easy,dp,1995,2310,1.3125,5.5772279523423425,15.29753952642471
1,P6,easy,dp,2310,2558,1.0333333333333334,4.7468017742688104,16.537244891001016
2,P6,easy,dp,2558,2832,1.1416666666666666,6.360696405161637,20.05708647467027
3,P6,easy,dp,2832,3114,1.175,6.204313949989988,19.008961889331026
4,P6,easy,dp,3114,3390,1.15,4.59929495458115,14.397792901297514
5,P6,easy,dp,3390,3671,1.1708333333333334,5.652933591545581,17.381262003898158
6,P6,easy,dp,3671,3945,1.1416666666666666,5.654594394085653,17.83054582660586
7,P6,easy,dp,3945,4226,1.1708333333333334,4.497625321606861,13.828997430136399
8,P6,easy,dp,4226,4511,1.1875,6.230566701892217,18.88845484363114
9,P6,easy,dp,4511,4793,1.175,7.1600592642934755,21.937202852303415
10,P6,easy,dp,4793,5152,1.4958333333333333,10.011865447886315,24.095408765943667
11,P6,easy,dp,5152,5529,1.5708333333333333,10.293868546305598,23.591253114079674
12,P6,easy,dp,5529,5909,1.5833333333333333,10.484522475725823,23.83849320796608
13,P6,easy,dp,5909,6307,1.6583333333333334,12.610261724542639,27.375040527650352
14,P6,easy,dp,6307,6712,1.6875,12.939750719450368,27.604801534827452
15,P6,easy,dp,6712,7101,1.6208333333333333,11.070748914728279,24.589015584383635
16,P6,easy,dp,7101,7532,1.7958333333333334,13.015574888150182,26.091546875549323
17,P6,easy,dp,7532,7960,1.7833333333333334,13.357988392322998,26.96565881067072
18,P6,easy,dp,7960,8477,2.154166666666667,18.225663836962564,30.458362775891015
19,P6,easy,dp,8477,8885,1.7,14.366854888813265,30.423927999839854
20,P6,easy,dp,8885,9299,1.725,14.363465250109304,29.97592747848898
21,P6,easy,dp,9299,9678,1.5791666666666666,12.31612895383838,28.076874448855833
22,P6,easy,dp,9678,10032,1.475,11.947653081479366,29.160373622593706
23,P6,easy,dp,10032,10374,1.425,11.515462863799746,29.09169565591515
24,P6,easy,dp,10374,10711,1.4041666666666666,9.13732588309429,23.426259830841147
25,P6,easy,dp,10711,11044,1.3875,10.594989013684751,27.48970122469557
26,P6,easy,dp,11044,11361,1.3208333333333333,8.204156281210391,22.360854974655453
27,P6,easy,dp,11361,11657,1.2333333333333334,7.9095993333073675,23.087479135059343
28,P6,easy,dp,11657,11917,1.0833333333333333,5.6475054684527395,18.767095095166027
0,P6,easy,dp,14355,14730,1.5625,9.657010502450238,22.249752197645346
1,P6,easy,dp,14730,15016,1.1916666666666667,11.231804208814609,33.931044882572806
0,P6,easy,dp,18953,19280,1.3625,8.611534708791835,22.7534128085509
1,P6,easy,dp,19280,19622,1.425,10.94083622164613,27.640007296790223
2,P6,easy,dp,19622,19983,1.5041666666666667,11.210090347383751,26.829689917284107
3,P6,easy,dp,19983,20204,0.9208333333333333,7.753936409975102,30.31403193764022
4,P6,easy,dp,20204,20397,0.8041666666666667,6.196243187978969,27.738622354475797
5,P6,easy,dp,20397,20676,1.1625,7.8247909028503955,24.23161053785929
6,P6,easy,dp,20676,20942,1.1083333333333334,8.49849307866084,27.604127894597614
7,P6,easy,dp,20942,21189,1.0291666666666666,5.192259240317214,18.162396694874793
0,P6,easy,dp,22214,22572,1.4916666666666667,9.695436779663748,23.399042954272286
1,P6,easy,dp,22572,22835,1.0958333333333334,8.508950073362861,27.953356895001946
0,P6,easy,dp,28559,28800,1.0041666666666667,2.386132689705787,8.554434207078009
1,P6,easy,dp,28800,29051,1.0458333333333334,3.838083140378442,13.211569056920213
2,P6,easy,dp,29051,29319,1.1166666666666667,4.5337365906537315,14.616225426585164
3,P6,easy,dp,29319,29592,1.1375,6.337799286722767,20.05809005028744
4,P6,easy,dp,29592,29893,1.2541666666666667,6.816352218787542,19.565874807416733
5,P6,easy,dp,29893,30224,1.3791666666666667,8.851842761204546,23.105716452207638
6,P6,easy,dp,30224,30546,1.3416666666666666,7.337617023542311,19.688512758821606
7,P6,easy,dp,30546,30866,1.3333333333333333,7.541695884168019,20.36257888725365
8,P6,easy,dp,30866,31197,1.3791666666666667,9.298542655811639,24.271724636317995
9,P6,easy,dp,31197,31529,1.3833333333333333,7.6125433365938395,19.810956153063486
0,P6,easy,diagonal,12274,12531,1.0708333333333333,5.269650502277862,17.715867836451647
1,P6,easy,diagonal,12531,12779,1.0333333333333334,3.7354682283903244,13.013889311811452
2,P6,easy,diagonal,12779,13024,1.0208333333333333,3.4532547169640964,12.178008471252978
3,P6,easy,diagonal,13024,13270,1.025,3.2591992059793804,11.446943552708069
4,P6,easy,diagonal,13270,13513,1.0125,3.1638410946691335,11.24921278104581
5,P6,easy,diagonal,13513,13767,1.0583333333333333,3.2580702553280396,11.082569687415063
6,P6,easy,diagonal,13767,14024,1.0708333333333333,4.424694070418218,14.875236096658913
7,P6,easy,diagonal,14024,14229,0.8541666666666666,3.08964639953866,13.021729215616597
0,P6,easy,diagonal,21528,21760,0.9666666666666667,2.5437214825490395,9.473169659148146
1,P6,easy,diagonal,21760,22015,1.0625,4.769804299463024,16.161219273474718
0,P6,medium,dp,40,267,0.9458333333333333,2.450723243039274,9.32786291623759
1,P6,medium,dp,267,502,0.9791666666666666,4.471118549133061,16.438495431706237
2,P6,medium,dp,502,758,1.0666666666666667,5.099647764359606,17.21131120471367
3,P6,medium,dp,758,1015,1.0708333333333333,5.476358354482356,18.410792288999048
4,P6,medium,dp,1015,1266,1.0458333333333334,7.2243671591193,24.86794113736683
5,P6,medium,dp,1266,1532,1.1083333333333334,5.504993211799573,17.880880206747488
6,P6,medium,dp,1532,1801,1.1208333333333333,5.40358864476351,17.355764271656778
7,P6,medium,dp,1801,2071,1.125,6.718339407250891,21.49868610320285
8,P6,medium,dp,2071,2337,1.1083333333333334,5.295567591110848,17.200640596690878
9,P6,medium,dp,2337,2617,1.1666666666666667,7.185027357760131,22.1709415610884
10,P6,medium,dp,2617,2881,1.1,6.306908226770725,20.64079056034055
11,P6,medium,dp,2881,3160,1.1625,9.09221464376348,28.156535671009486
12,P6,medium,dp,3160,3448,1.2,9.937971920470217,29.813915761410655
13,P6,medium,dp,3448,3775,1.3625,10.45543912575518,27.625380442362314
14,P6,medium,dp,3775,4134,1.4958333333333333,13.012461929781093,31.31690002042024
15,P6,medium,dp,4134,4410,1.15,10.775326176708418,33.73145585752201
16,P6,medium,dp,4410,4764,1.475,13.787805871986206,33.6515939926443
17,P6,medium,dp,4764,5115,1.4625,13.718393049264005,33.768352121265245
18,P6,medium,dp,5115,5430,1.3125,11.558579849185946,31.70353330062431
19,P6,medium,dp,5430,5755,1.3541666666666667,11.658693925458994,30.99418938952791
20,P6,medium,dp,5755,6080,1.3541666666666667,14.397306737507343,38.274686219096445
21,P6,medium,dp,6080,6459,1.5791666666666666,14.430862391790788,32.897797114794834
22,P6,medium,dp,6459,6785,1.3583333333333334,12.1218134841803,32.126524080772334
23,P6,medium,dp,6785,7113,1.3666666666666667,12.153829639227313,32.01496587894024
24,P6,medium,dp,7113,7383,1.125,9.005459667826942,28.817470937046217
